CustomerID,Segment,Country,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Z_Recency,Z_Frequency,Z_Monetary,DistToCentroid,DistToRival,NearestRival,BoundaryMargin,Silhouette,Cohesion,IsBorderline
18076,Hibernating,United Kingdom,380,1,151.49,151.49,,8,0,0.959,-1.057,-1.302,0.452,2.258,New Customers,0.167,0.662,Core,0
18077,Champions,United Kingdom,8,18,4338.56,241.03,38.0,141,724,-1.445,1.73,1.119,0.436,2.432,At Risk,0.152,0.544,Core,0
18078,At Risk,United Kingdom,217,4,844.6,211.15,68.9,65,410,0.601,0.077,-0.064,0.58,1.289,Hibernating,0.31,0.352,Settled,0
18079,At Risk,United Kingdom,45,5,4242.75,848.55,91.4,107,446,-0.398,0.303,1.103,1.034,1.46,Champions,0.415,0.256,Settled,0
18080,New Customers,United Kingdom,19,2,1231.5,615.75,,2,223,-0.933,-0.555,0.209,0.519,1.586,At Risk,0.246,0.429,Settled,0
18081,New Customers,United Kingdom,36,3,343.45,114.48,27.5,14,97,-0.538,-0.199,-0.713,0.595,1.554,At Risk,0.277,0.406,Settled,0
18082,New Customers,United Kingdom,26,1,703.37,703.37,,62,0,-0.74,-1.057,-0.196,0.767,1.776,Hibernating,0.302,0.405,Settled,0
18083,Hibernating,United Kingdom,398,1,470.73,470.73,,36,0,0.989,-1.057,-0.486,0.474,1.737,At Risk,0.214,0.568,Core,0
18084,New Customers,United Kingdom,16,3,812.93,270.98,181.0,7,372,-1.037,-0.199,-0.091,0.238,1.598,At Risk,0.13,0.495,Settled,0
18085,At Risk,United Kingdom,330,4,1645.75,411.44,96.4,42,298,0.869,0.077,0.418,0.523,1.621,Hibernating,0.244,0.471,Settled,0
18086,Hibernating,United Kingdom,274,1,101.34,101.34,,7,0,0.75,-1.057,-1.59,0.726,2.25,New Customers,0.244,0.585,Core,0
18087,Champions,United Kingdom,291,16,13908.72,869.3,32.1,43,448,0.788,1.592,1.961,2.015,2.046,At Risk,0.496,-0.035,Borderline,1
18088,Hibernating,United Kingdom,61,1,167.67,167.67,,35,0,-0.206,-1.057,-1.229,1.148,1.414,New Customers,0.448,0.157,Borderline,1
18089,Hibernating,United Kingdom,447,1,428.45,428.45,,9,0,1.063,-1.057,-0.554,0.441,1.801,At Risk,0.197,0.592,Core,0
18090,Hibernating,United Kingdom,422,1,349.4,349.4,,47,0,1.026,-1.057,-0.701,0.318,1.872,At Risk,0.145,0.631,Core,0
18091,Hibernating,United Kingdom,593,1,360.85,360.85,,25,0,1.244,-1.057,-0.677,0.473,1.944,At Risk,0.196,0.612,Core,0
18092,Champions,United Kingdom,2,18,16179.44,898.86,32.3,42,733,-2.15,1.73,2.07,1.257,3.331,New Customers,0.274,0.514,Core,0
18093,At Risk,United Kingdom,93,8,4452.71,556.59,65.4,43,525,0.061,0.805,1.138,0.932,1.418,Champions,0.397,0.294,Settled,0
18094,Champions,United Kingdom,82,13,6391.52,491.66,52.4,55,619,-0.019,1.352,1.399,1.13,1.492,At Risk,0.431,0.1,Borderline,1
18095,At Risk,United Kingdom,313,5,2303.09,460.62,54.9,37,286,0.835,0.303,0.661,0.499,1.95,Hibernating,0.204,0.545,Core,0
18096,New Customers,United Kingdom,12,6,1785.57,297.59,141.2,298,501,-1.209,0.494,0.477,1.123,1.367,Champions,0.451,0.161,Borderline,1
18097,Champions,United Kingdom,8,11,4663.32,423.94,62.8,86,715,-1.445,1.161,1.171,0.523,2.113,New Customers,0.199,0.492,Settled,0
18098,Hibernating,United Kingdom,396,1,550.84,550.84,,85,0,0.985,-1.057,-0.372,0.576,1.679,At Risk,0.255,0.525,Core,0
18099,Hibernating,United Kingdom,127,1,168.31,168.31,,19,0,0.259,-1.057,-1.226,0.725,1.687,New Customers,0.301,0.45,Settled,0
18100,Hibernating,United Kingdom,550,1,451.56,451.56,,30,0,1.196,-1.057,-0.516,0.538,1.834,At Risk,0.227,0.573,Core,0
18101,New Customers,United Kingdom,11,5,629.16,125.83,104.2,89,662,-1.26,0.303,-0.276,0.714,1.797,At Risk,0.284,0.432,Settled,0
18102,Champions,United Kingdom,1,145,608821.65,4198.77,9.1,382,738,-2.41,4.255,4.693,4.489,6.458,At Risk,0.41,0.296,Settled,0
18103,Hibernating,United Kingdom,549,1,105.8,105.8,,10,0,1.195,-1.057,-1.56,0.755,2.537,At Risk,0.229,0.628,Core,0
18104,New Customers,United Kingdom,37,1,754.64,754.64,,38,0,-0.521,-1.057,-0.145,0.842,1.602,Hibernating,0.345,0.328,Settled,0
18105,New Customers,United Kingdom,38,1,113.48,113.48,,18,0,-0.504,-1.057,-1.509,1.521,1.521,Hibernating,0.5,-0.01,Borderline,1
18106,At Risk,United Kingdom,330,6,1461.46,243.58,73.5,126,364,0.869,0.494,0.332,0.529,1.834,Hibernating,0.224,0.519,Core,0
18107,Hibernating,United Kingdom,442,1,167.13,167.13,,38,0,1.056,-1.057,-1.232,0.422,2.243,At Risk,0.158,0.668,Core,0
18108,At Risk,United Kingdom,254,3,848.81,282.94,100.5,43,483,0.701,-0.199,-0.06,0.761,1.086,Hibernating,0.412,0.175,Borderline,1
18109,Champions,United Kingdom,2,38,9893.96,260.37,10.3,203,524,-2.15,2.62,1.715,1.528,3.678,At Risk,0.293,0.508,Core,0
18110,New Customers,United Kingdom,20,2,435.43,217.72,,58,391,-0.901,-0.555,-0.542,0.389,1.826,At Risk,0.176,0.524,Core,0
18111,Hibernating,United Kingdom,589,1,405.85,405.85,,27,0,1.24,-1.057,-0.593,0.516,1.895,At Risk,0.214,0.591,Core,0
18112,New Customers,United Kingdom,12,4,775.96,193.99,51.9,59,539,-1.209,0.077,-0.125,0.514,1.708,At Risk,0.231,0.47,Settled,0
18113,Hibernating,United Kingdom,369,1,152.64,152.64,,1,0,0.94,-1.057,-1.297,0.444,2.24,New Customers,0.166,0.661,Core,0
18114,Hibernating,United Kingdom,290,1,220.1,220.1,,28,0,0.786,-1.057,-1.034,0.252,1.998,New Customers,0.112,0.653,Core,0
18115,Hibernating,United Kingdom,698,1,9.7,9.7,,3,0,1.349,-1.057,-3.223,2.376,3.8,New Customers,0.385,0.369,Settled,0
18116,At Risk,United Kingdom,68,13,2150.7,165.44,44.7,310,343,-0.138,1.352,0.612,1.199,1.257,Champions,0.488,0.106,Borderline,1
18117,New Customers,United Kingdom,26,1,319.47,319.47,,67,0,-0.74,-1.057,-0.765,0.927,1.635,Hibernating,0.362,0.318,Settled,0
18118,Champions,United Kingdom,11,29,6730.82,232.1,11.8,443,370,-1.26,2.296,1.436,0.772,2.785,At Risk,0.217,0.533,Core,0
18119,Hibernating,United Kingdom,368,1,362.24,362.24,,29,0,0.938,-1.057,-0.675,0.307,1.829,At Risk,0.144,0.622,Core,0
18120,Hibernating,United Kingdom,214,1,111.15,111.15,,17,0,0.592,-1.057,-1.524,0.711,2.096,New Customers,0.253,0.558,Core,0
18121,Hibernating,United Kingdom,149,2,673.1,336.55,,28,5,0.361,-0.555,-0.228,0.904,1.074,At Risk,0.457,0.135,Borderline,1
18122,New Customers,United Kingdom,8,6,1824.99,304.17,19.7,238,142,-1.445,0.494,0.493,1.222,1.391,Champions,0.468,0.125,Borderline,1
18123,New Customers,United Kingdom,24,3,684.59,228.2,237.5,53,489,-0.789,-0.199,-0.215,0.148,1.433,At Risk,0.094,0.467,Settled,0
18124,Hibernating,United Kingdom,472,1,111.53,111.53,,20,0,1.098,-1.057,-1.522,0.686,2.478,At Risk,0.217,0.638,Core,0
18125,New Customers,United Kingdom,30,4,1142.99,285.75,61.7,164,286,-0.651,0.077,0.155,0.601,1.099,At Risk,0.354,0.245,Borderline,1
18126,Hibernating,United Kingdom,61,1,204.49,204.49,,51,0,-0.206,-1.057,-1.086,1.116,1.319,New Customers,0.458,0.128,Borderline,1
18127,New Customers,United Kingdom,19,4,561.53,140.38,110.7,56,384,-0.933,0.077,-0.358,0.402,1.557,At Risk,0.205,0.451,Settled,0
18128,Hibernating,United Kingdom,537,1,420.04,420.04,,42,0,1.181,-1.057,-0.568,0.492,1.855,At Risk,0.21,0.59,Core,0
18129,Hibernating,United Kingdom,243,1,112.55,112.55,,13,0,0.673,-1.057,-1.515,0.675,2.149,New Customers,0.239,0.58,Core,0
18130,New Customers,United Kingdom,15,3,1059.39,353.13,8.0,58,41,-1.076,-0.199,0.1,0.406,1.582,At Risk,0.204,0.463,Settled,0
18131,Hibernating,United Kingdom,632,1,222.96,222.96,,4,0,1.285,-1.057,-1.024,0.468,2.177,At Risk,0.177,0.65,Core,0
18132,Hibernating,United Kingdom,504,1,226.9,226.9,,60,0,1.14,-1.057,-1.012,0.345,2.113,At Risk,0.14,0.666,Core,0
18133,Hibernating,United Kingdom,212,1,931.5,931.5,,1,0,0.586,-1.057,0.007,0.975,1.427,At Risk,0.406,0.27,Settled,0
18134,Hibernating,United Kingdom,598,2,445.0,222.5,,27,96,1.249,-0.555,-0.526,0.612,1.541,At Risk,0.284,0.471,Settled,0
18135,At Risk,United Kingdom,29,10,1249.62,124.96,58.6,23,605,-0.672,1.053,0.219,1.326,1.319,Champions,0.501,0.053,Borderline,1
18136,At Risk,United Kingdom,63,5,1631.36,326.27,38.1,77,387,-0.186,0.303,0.412,0.577,1.137,New Customers,0.337,0.312,Settled,0
18137,Hibernating,United Kingdom,551,2,145.99,73.0,,26,0,1.197,-0.555,-1.329,0.615,2.114,At Risk,0.225,0.583,Core,0
18138,Hibernating,United Kingdom,295,1,152.65,152.65,,8,0,0.797,-1.057,-1.297,0.447,2.124,New Customers,0.174,0.638,Core,0
18139,Champions,United Kingdom,18,6,8438.34,1406.39,0.4,35,0,-0.965,0.494,1.6,1.086,1.8,At Risk,0.376,0.241,Borderline,1
18140,Hibernating,West Indies,474,1,536.41,536.41,,49,0,1.101,-1.057,-0.391,0.591,1.732,At Risk,0.254,0.534,Core,0
18141,Hibernating,United Kingdom,402,2,882.47,441.24,,38,187,0.995,-0.555,-0.032,0.931,1.139,At Risk,0.45,0.167,Borderline,1
18142,At Risk,United Kingdom,157,2,1019.52,509.76,,9,58,0.394,-0.555,0.072,0.919,1.131,Hibernating,0.448,0.094,Borderline,1
18143,At Risk,United Kingdom,117,2,1000.16,500.08,,59,25,0.207,-0.555,0.058,0.943,1.163,New Customers,0.448,0.128,Borderline,1
18144,Champions,United Kingdom,8,19,5058.0,266.21,27.4,51,715,-1.445,1.794,1.23,0.422,2.503,At Risk,0.144,0.555,Core,0
18145,Champions,United Kingdom,13,11,5617.79,510.71,38.3,250,718,-1.161,1.161,1.306,0.382,1.982,At Risk,0.162,0.484,Settled,0
18146,Hibernating,United Kingdom,141,2,160.35,80.18,,10,79,0.326,-0.555,-1.261,0.726,1.603,New Customers,0.312,0.422,Settled,0
18147,New Customers,United Kingdom,46,2,179.34,89.67,,7,62,-0.384,-0.555,-1.181,1.093,1.328,Hibernating,0.452,0.107,Borderline,1
18148,Hibernating,United Kingdom,647,1,114.1,114.1,,9,0,1.3,-1.057,-1.506,0.762,2.53,At Risk,0.231,0.626,Core,0
18149,At Risk,United Kingdom,51,7,1624.71,232.1,38.3,54,584,-0.319,0.659,0.409,0.801,1.296,New Customers,0.382,0.286,Settled,0
18150,New Customers,United Kingdom,32,3,566.58,188.86,23.5,29,169,-0.611,-0.199,-0.352,0.316,1.364,At Risk,0.188,0.424,Settled,0
18151,At Risk,United Kingdom,135,6,1879.44,313.24,48.6,99,511,0.298,0.494,0.514,0.238,1.619,New Customers,0.128,0.54,Core,0
18152,Hibernating,United Kingdom,646,1,426.69,426.69,,10,0,1.299,-1.057,-0.556,0.58,1.903,At Risk,0.233,0.574,Core,0
18153,Hibernating,United Kingdom,659,1,246.22,246.22,,17,0,1.312,-1.057,-0.953,0.479,2.141,At Risk,0.183,0.642,Core,0
18154,New Customers,United Kingdom,3,5,932.6,186.52,131.3,34,487,-1.966,0.303,0.008,1.263,2.009,Champions,0.386,0.323,Settled,0
18155,New Customers,United Kingdom,75,3,371.62,123.87,13.0,19,216,-0.076,-0.199,-0.656,0.917,1.187,Hibernating,0.436,0.122,Borderline,1
18156,New Customers,United Kingdom,13,2,941.17,470.58,,100,356,-1.161,-0.555,0.015,0.451,1.816,At Risk,0.199,0.5,Core,0
18157,Hibernating,United Kingdom,571,1,215.35,215.35,,25,0,1.22,-1.057,-1.049,0.421,2.168,At Risk,0.163,0.66,Core,0
18158,New Customers,United Kingdom,9,2,453.4,226.7,,24,79,-1.377,-0.555,-0.513,0.612,2.176,At Risk,0.219,0.537,Core,0
18159,Hibernating,United Kingdom,301,1,530.15,530.15,,23,0,0.81,-1.057,-0.4,0.544,1.639,At Risk,0.249,0.519,Core,0
18160,New Customers,United Kingdom,57,3,1003.88,334.63,21.5,56,328,-0.249,-0.199,0.061,0.716,0.887,At Risk,0.447,0.082,Borderline,1
18161,New Customers,United Kingdom,15,6,1803.1,300.52,21.5,57,364,-1.076,0.494,0.484,1.098,1.362,Champions,0.446,0.17,Borderline,1
18162,Hibernating,United Kingdom,732,1,379.16,379.16,,45,0,1.379,-1.057,-0.642,0.598,1.987,At Risk,0.231,0.583,Core,0
18163,Hibernating,United Kingdom,584,1,728.84,728.84,,33,0,1.234,-1.057,-0.17,0.838,1.7,At Risk,0.33,0.433,Settled,0
18164,New Customers,United Kingdom,37,1,399.65,399.65,,24,0,-0.521,-1.057,-0.604,0.911,1.443,Hibernating,0.387,0.253,Settled,0
18165,Hibernating,United Kingdom,177,1,302.46,302.46,,10,0,0.471,-1.057,-0.805,0.462,1.651,New Customers,0.219,0.532,Core,0
18166,Hibernating,United Kingdom,624,1,175.5,175.5,,10,0,1.277,-1.057,-1.196,0.533,2.293,At Risk,0.189,0.652,Core,0
18167,New Customers,United Kingdom,23,3,1384.86,461.62,29.0,24,82,-0.815,-0.199,0.294,0.553,1.309,At Risk,0.297,0.343,Settled,0
18168,At Risk,United Kingdom,176,16,3770.27,235.64,16.2,209,560,0.467,1.592,1.017,1.429,1.637,Champions,0.466,0.156,Borderline,1
18169,Hibernating,United Kingdom,61,1,202.65,202.65,,9,0,-0.206,-1.057,-1.093,1.117,1.323,New Customers,0.458,0.13,Borderline,1
18170,Champions,United Kingdom,33,9,2878.0,319.78,47.4,59,667,-0.592,0.935,0.822,0.97,1.238,At Risk,0.439,0.076,Borderline,1
18171,At Risk,United Kingdom,59,9,2437.31,270.81,29.8,76,644,-0.227,0.935,0.702,0.933,1.27,Champions,0.424,0.24,Borderline,1
18172,Champions,United Kingdom,15,52,17479.84,336.15,19.4,176,714,-1.076,3.0,2.126,1.653,3.516,At Risk,0.32,0.454,Settled,0
18173,At Risk,United Kingdom,87,5,2696.36,539.27,123.2,34,526,0.018,0.303,0.775,0.505,1.493,New Customers,0.253,0.451,Settled,0
18174,New Customers,United Kingdom,7,2,162.5,81.25,,1,596,-1.521,-0.555,-1.252,1.216,2.442,Hibernating,0.332,0.42,Settled,0
18175,Hibernating,United Kingdom,676,1,176.1,176.1,,7,0,1.328,-1.057,-1.194,0.571,2.312,At Risk,0.198,0.645,Core,0
18176,Hibernating,United Kingdom,358,1,476.35,476.35,,30,0,0.921,-1.057,-0.477,0.47,1.711,At Risk,0.216,0.561,Core,0
18177,Champions,United Kingdom,31,9,2216.87,246.32,91.0,66,692,-0.631,0.935,0.634,1.067,1.225,At Risk,0.466,0.022,Borderline,1
18178,At Risk,United Kingdom,129,11,6103.74,554.89,21.2,204,530,0.269,1.161,1.366,1.281,1.452,Champions,0.469,0.15,Borderline,1
18179,Champions,United Kingdom,9,8,2547.55,318.44,75.8,101,654,-1.377,0.805,0.734,0.992,1.559,New Customers,0.389,0.223,Borderline,1
18180,New Customers,United Kingdom,5,6,1843.75,307.29,20.3,108,137,-1.705,0.494,0.5,1.364,1.467,Champions,0.482,0.091,Borderline,1
18181,New Customers,United Kingdom,24,5,1205.94,241.19,132.8,139,710,-0.789,0.303,0.194,0.756,1.204,At Risk,0.386,0.227,Borderline,1
18182,Hibernating,United Kingdom,463,1,291.13,291.13,,10,0,1.086,-1.057,-0.832,0.294,1.975,At Risk,0.13,0.653,Core,0
18183,Hibernating,United Kingdom,227,2,632.07,316.04,,36,47,0.629,-0.555,-0.273,0.743,1.127,At Risk,0.397,0.259,Settled,0
18184,New Customers,United Kingdom,15,1,49.8,49.8,,1,0,-1.076,-1.057,-2.097,2.009,2.297,Hibernating,0.466,0.105,Borderline,1
18185,Hibernating,United Kingdom,249,1,304.25,304.25,,17,0,0.689,-1.057,-0.8,0.29,1.833,New Customers,0.137,0.617,Core,0
18186,Hibernating,United Kingdom,723,1,329.58,329.58,,11,0,1.371,-1.057,-0.743,0.555,2.04,At Risk,0.214,0.606,Core,0
18187,Hibernating,United Kingdom,632,1,724.89,724.89,,48,0,1.285,-1.057,-0.174,0.858,1.727,At Risk,0.332,0.432,Settled,0
18188,Champions,United Kingdom,15,6,3280.59,546.76,68.1,95,608,-1.076,0.494,0.917,1.135,1.422,New Customers,0.444,0.106,Borderline,1
18189,At Risk,United Kingdom,78,3,1403.73,467.91,84.0,79,548,-0.051,-0.199,0.303,0.672,1.006,New Customers,0.4,0.204,Borderline,1
18190,At Risk,United Kingdom,192,5,745.62,149.12,89.3,34,525,0.523,0.303,-0.154,0.602,1.429,Hibernating,0.296,0.39,Settled,0
18191,Hibernating,United Kingdom,262,2,529.4,264.7,,15,215,0.721,-0.555,-0.401,0.608,1.233,At Risk,0.33,0.368,Settled,0
18192,New Customers,United Kingdom,72,1,957.97,957.97,,45,0,-0.102,-1.057,0.027,1.121,1.364,Hibernating,0.451,0.1,Borderline,1
18193,At Risk,United Kingdom,165,3,1207.35,402.45,76.5,66,277,0.426,-0.199,0.194,0.546,1.359,Hibernating,0.286,0.381,Settled,0
18194,At Risk,United Kingdom,82,6,4162.04,693.67,121.0,23,597,-0.019,0.494,1.089,0.799,1.551,Champions,0.34,0.384,Settled,0
18195,Hibernating,United Kingdom,387,1,101.16,101.16,,5,0,0.971,-1.057,-1.592,0.722,2.416,New Customers,0.23,0.619,Core,0
18196,At Risk,United Kingdom,95,4,1462.39,365.6,14.0,209,537,0.074,0.077,0.333,0.394,1.185,New Customers,0.25,0.388,Settled,0
18197,Hibernating,United Kingdom,576,1,230.1,230.1,,9,0,1.225,-1.057,-1.002,0.411,2.138,At Risk,0.161,0.657,Core,0
18198,Champions,United Kingdom,4,17,5425.56,319.15,12.9,81,332,-1.822,1.663,1.281,0.704,2.66,New Customers,0.209,0.539,Core,0
18199,Hibernating,United Kingdom,684,1,344.75,344.75,,20,0,1.336,-1.057,-0.71,0.534,2.004,At Risk,0.21,0.606,Core,0
18200,Hibernating,United Kingdom,106,1,163.8,163.8,,29,0,0.144,-1.057,-1.246,0.833,1.623,New Customers,0.339,0.388,Settled,0
18201,Hibernating,United Kingdom,723,1,447.53,447.53,,27,0,1.371,-1.057,-0.522,0.653,1.921,At Risk,0.254,0.553,Core,0
18202,At Risk,United Kingdom,200,3,1396.99,465.66,56.0,55,111,0.549,-0.199,0.3,0.531,1.412,Hibernating,0.273,0.402,Settled,0
18203,At Risk,United Kingdom,157,4,494.42,123.6,23.6,39,573,0.394,0.077,-0.45,0.909,1.149,Hibernating,0.442,0.13,Borderline,1
18204,At Risk,United Kingdom,71,3,1993.7,664.57,22.5,159,121,-0.11,-0.199,0.557,0.711,1.121,New Customers,0.388,0.234,Borderline,1
18205,New Customers,United Kingdom,36,2,517.36,258.68,,30,38,-0.538,-0.555,-0.417,0.464,1.517,At Risk,0.234,0.439,Settled,0
18206,Hibernating,United Kingdom,553,1,314.66,314.66,,19,0,1.199,-1.057,-0.776,0.398,1.983,At Risk,0.167,0.636,Core,0
18207,Hibernating,United Kingdom,499,1,544.47,544.47,,31,0,1.133,-1.057,-0.381,0.614,1.741,At Risk,0.261,0.528,Core,0
18208,Hibernating,United Kingdom,566,1,360.08,360.08,,17,0,1.214,-1.057,-0.679,0.449,1.932,At Risk,0.189,0.616,Core,0
18209,New Customers,United Kingdom,29,1,139.1,139.1,,8,0,-0.672,-1.057,-1.363,1.366,1.628,Hibernating,0.456,0.124,Borderline,1
18210,Champions,United Kingdom,2,7,2768.83,395.55,77.9,116,381,-2.15,0.659,0.794,1.457,1.898,New Customers,0.434,0.148,Borderline,1
18211,New Customers,United Kingdom,26,5,600.07,120.01,47.0,37,252,-0.74,0.303,-0.31,0.63,1.354,At Risk,0.318,0.322,Settled,0
18212,Hibernating,United Kingdom,326,2,546.72,273.36,,40,351,0.861,-0.555,-0.378,0.608,1.263,At Risk,0.325,0.385,Settled,0
18213,Hibernating,United Kingdom,237,1,232.48,232.48,,15,0,0.657,-1.057,-0.994,0.308,1.875,New Customers,0.141,0.618,Core,0
18214,At Risk,United Kingdom,531,4,1780.34,445.08,4.2,38,23,1.173,0.077,0.475,0.812,1.693,Hibernating,0.324,0.392,Settled,0
18215,At Risk,United Kingdom,89,5,2247.49,449.5,125.6,53,534,0.033,0.303,0.643,0.415,1.416,New Customers,0.227,0.455,Settled,0
18216,New Customers,United Kingdom,31,1,481.75,481.75,,26,0,-0.631,-1.057,-0.469,0.826,1.581,Hibernating,0.343,0.334,Settled,0
18217,New Customers,United Kingdom,29,4,945.04,236.26,196.4,33,496,-0.672,0.077,0.018,0.511,1.161,At Risk,0.306,0.304,Settled,0
18218,At Risk,United Kingdom,211,4,1142.0,285.5,116.9,25,448,0.583,0.077,0.154,0.4,1.444,Hibernating,0.217,0.458,Settled,0
18219,Champions,United Kingdom,3,17,3562.89,209.58,29.4,87,729,-1.966,1.663,0.977,0.923,2.555,New Customers,0.265,0.477,Settled,0
18220,At Risk,United Kingdom,227,6,1921.76,320.29,47.6,17,497,0.629,0.494,0.53,0.328,1.882,New Customers,0.149,0.58,Core,0
18221,New Customers,United Kingdom,22,6,1424.94,237.49,54.4,71,367,-0.843,0.494,0.314,0.976,1.256,At Risk,0.437,0.143,Borderline,1
18222,Hibernating,United Kingdom,93,1,443.0,443.0,,19,0,0.061,-1.057,-0.529,0.919,1.244,New Customers,0.425,0.207,Borderline,1
18223,Champions,United Kingdom,5,26,14000.85,538.49,15.7,192,730,-1.705,2.165,1.966,1.045,3.203,At Risk,0.246,0.543,Core,0
18224,Hibernating,United Kingdom,264,1,158.95,158.95,,10,0,0.726,-1.057,-1.268,0.441,2.054,New Customers,0.177,0.625,Core,0
18225,Champions,United Kingdom,3,26,13054.26,502.09,19.3,266,731,-1.966,2.165,1.915,1.182,3.356,At Risk,0.261,0.537,Core,0
18226,Champions,United Kingdom,44,26,11878.88,456.88,20.5,299,600,-0.412,2.165,1.847,1.074,2.481,At Risk,0.302,0.412,Settled,0
18227,Hibernating,United Kingdom,218,2,388.75,194.38,,6,266,0.604,-0.555,-0.624,0.497,1.37,At Risk,0.266,0.447,Settled,0
18228,New Customers,United Kingdom,57,2,779.9,389.95,,23,22,-0.249,-0.555,-0.121,0.697,1.197,At Risk,0.368,0.254,Settled,0
18229,Champions,United Kingdom,12,28,10803.71,385.85,23.8,73,724,-1.209,2.254,1.778,0.834,2.868,At Risk,0.225,0.535,Core,0
18230,Champions,United Kingdom,9,9,4291.06,476.78,36.5,42,516,-1.377,0.935,1.111,0.695,1.901,New Customers,0.268,0.415,Settled,0
18231,Champions,United Kingdom,192,28,6875.07,245.54,23.9,217,506,0.523,2.254,1.452,1.806,2.216,At Risk,0.449,0.108,Borderline,1
18232,At Risk,United Kingdom,82,4,592.97,148.24,29.1,31,115,-0.019,0.077,-0.319,0.883,0.953,New Customers,0.481,0.069,Borderline,1
18233,Hibernating,United Kingdom,326,1,440.0,440.0,,1,0,0.861,-1.057,-0.534,0.417,1.724,At Risk,0.195,0.576,Core,0
18234,Hibernating,United Kingdom,552,1,179.6,179.6,,30,0,1.198,-1.057,-1.18,0.467,2.252,At Risk,0.172,0.662,Core,0
18235,At Risk,United Kingdom,72,3,1796.48,598.83,24.0,100,145,-0.102,-0.199,0.482,0.696,1.075,New Customers,0.393,0.222,Borderline,1
18236,Champions,United Kingdom,30,12,1795.35,149.61,43.4,80,573,-0.651,1.26,0.481,1.037,1.425,At Risk,0.421,0.127,Borderline,1
18237,New Customers,United Kingdom,3,5,987.1,197.42,18.0,40,131,-1.966,0.303,0.049,1.272,1.982,Champions,0.391,0.313,Settled,0
18238,Hibernating,United Kingdom,515,1,270.92,270.92,,14,0,1.154,-1.057,-0.884,0.339,2.033,At Risk,0.143,0.655,Core,0
18239,At Risk,United Kingdom,219,6,2150.36,358.39,15.8,85,204,0.607,0.494,0.612,0.346,1.899,New Customers,0.154,0.578,Core,0
18240,New Customers,United Kingdom,46,1,422.58,422.58,,6,0,-0.384,-1.057,-0.563,0.96,1.321,Hibernating,0.421,0.177,Borderline,1
18241,Champions,United Kingdom,10,21,2986.99,142.24,48.9,101,608,-1.316,1.912,0.849,0.655,2.391,At Risk,0.215,0.495,Settled,0
18242,At Risk,United Kingdom,72,8,3605.21,450.65,72.3,113,625,-0.102,0.805,0.985,0.901,1.319,Champions,0.406,0.274,Settled,0
18243,Hibernating,United Kingdom,414,1,515.78,515.78,,26,0,1.014,-1.057,-0.42,0.539,1.712,At Risk,0.239,0.545,Core,0
18244,Hibernating,United Kingdom,431,2,568.64,284.32,,19,72,1.04,-0.555,-0.349,0.653,1.322,At Risk,0.331,0.391,Settled,0
18245,Champions,United Kingdom,7,20,6324.98,316.25,37.2,336,633,-1.521,1.854,1.391,0.501,2.649,At Risk,0.159,0.564,Core,0
18246,New Customers,United Kingdom,24,3,758.82,252.94,83.0,3,586,-0.789,-0.199,-0.141,0.178,1.401,At Risk,0.113,0.456,Settled,0
18247,At Risk,United Kingdom,415,3,839.73,279.91,26.5,28,216,1.015,-0.199,-0.068,0.939,1.075,Hibernating,0.466,0.067,Borderline,1
18248,At Risk,United Kingdom,123,2,804.02,402.01,,39,63,0.239,-0.555,-0.099,1.011,1.071,Hibernating,0.485,0.007,Borderline,1
18249,New Customers,United Kingdom,17,1,95.34,95.34,,8,0,-1.0,-1.057,-1.634,1.584,2.024,Hibernating,0.439,0.181,Borderline,1
18250,Hibernating,United Kingdom,310,1,349.27,349.27,,21,0,0.829,-1.057,-0.701,0.285,1.815,At Risk,0.136,0.618,Core,0
18251,Champions,United Kingdom,87,9,26278.86,2919.87,114.0,87,630,0.018,0.935,2.421,1.681,2.122,At Risk,0.442,0.117,Borderline,1
18252,At Risk,United Kingdom,51,7,1542.09,220.3,124.6,125,670,-0.319,0.659,0.371,0.803,1.278,New Customers,0.386,0.276,Settled,0
18253,Hibernating,United Kingdom,643,1,317.88,317.88,,7,0,1.296,-1.057,-0.769,0.481,2.02,At Risk,0.192,0.623,Core,0
